"ID","groupNr","subjectNr","period","check","relevant_decI","nAnimals","animalName","treatment","e1","e2","orderTrials","orderConfidence1","confidence","confidenceTreatment","consent_beg","consent_end","whichPart","qR1","qR2","qR3","social_info","social_confidence","goal","strategy","general","partA","remarks","age","gender","time_check","time_welcome","time_HIT description","time_Instructions 1","time_Instructions 2","time_Instructions 3","time_Instructions 4","time_Instructions 5","time_Instructions 6","time_Instructions 7","time_Instructions 8","time_Instructions 9","time_Instructions 10","time_quiz","time_get ready","time_watch pic","time_estimate 1","time_confidence","time_estimate 2","time_end of round","time_Questionnaire","time_earnings","time_Collect payment","s","target","distance","gender_factor"
4,NA,NA,19,NA,NA,98,"crane",1,102,85,NA,NA,7,3,NA,NA,NA,NA,NA,NA,85,7,NA,NA,NA,NA,NA,54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,11,4,NA,NA,NA,1,81.6,3.39999999999999,"male"
4,NA,NA,20,NA,NA,62,"cricket",0,107,83,NA,NA,10,3,NA,NA,NA,NA,NA,NA,83,7,"General knowledge","good","good survey","yes","nothing",54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,100,20,NA,1,85.6,2.60000000000001,"male"
5,0,0,1,NA,20,93,"ant",1,100,94,"1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0","1,1,2,1,1,2,1,1,3,3,3,2,3,3,1,3,3,2,3,1,1,1,2,1,1,2,1,1,3,3,3,2,3,3,1,3,3,2,3,1",9,1,1,1,2,1,1,1,67,3,NA,NA,NA,NA,NA,28,2,111,8,2,10,8,6,5,3,2,2,2,6,2,18,2,NA,5,4,6,1,NA,NA,NA,0.181818181818182,80,13,"male"
5,NA,NA,2,NA,NA,84,"bee",0,120,71,NA,NA,9,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,NA,NA,NA,1.63333333333333,96,6,"male"
5,NA,NA,3,NA,NA,58,"flamingo",1,126,104,NA,NA,8,2,NA,NA,NA,NA,NA,NA,75,6,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,6,3,NA,NA,NA,0.431372549019608,100.8,25.8,"male"
5,NA,NA,4,NA,NA,79,"crane",0,54,96,NA,NA,9,1,NA,NA,NA,NA,NA,NA,65,2,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,4,3,NA,NA,NA,3.81818181818182,64.8,0.200000000000003,"male"
5,NA,NA,5,NA,NA,57,"cricket",0,83,80,NA,NA,7,1,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,NA,NA,NA,0.176470588235294,66.4,0.400000000000006,"male"
5,NA,NA,6,NA,NA,94,"ant",0,46,81,NA,NA,9,2,NA,NA,NA,NA,NA,NA,57,6,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,NA,NA,NA,3.18181818181818,55.2,1.8,"male"
5,NA,NA,7,NA,NA,44,"bee",0,82,76,NA,NA,7,1,NA,NA,NA,NA,NA,NA,72,1,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,NA,NA,NA,0.6,65.6,6.39999999999999,"male"
5,NA,NA,8,NA,NA,76,"flamingo",1,81,91,NA,NA,7,1,NA,NA,NA,NA,NA,NA,65,3,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,23,3,NA,NA,NA,-0.625,64.8,0.200000000000003,"male"
5,NA,NA,9,NA,NA,98,"crane",1,90,98,NA,NA,6,3,NA,NA,NA,NA,NA,NA,110,7,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,NA,NA,NA,0.4,108,2,"male"
5,NA,NA,10,NA,NA,62,"cricket",0,15,23,NA,NA,7,3,NA,NA,NA,NA,NA,NA,20,10,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,4,NA,NA,NA,1.6,18,2,"male"
5,NA,NA,11,NA,NA,93,"ant",1,17,38,NA,NA,5,3,NA,NA,NA,NA,NA,NA,43,8,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,8,2,NA,NA,NA,0.807692307692308,20.4,22.6,"male"
5,NA,NA,12,NA,NA,84,"bee",0,48,63,NA,NA,7,2,NA,NA,NA,NA,NA,NA,52,6,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,2,NA,NA,NA,3.75,57.6,5.59999999999999,"male"
5,NA,NA,13,NA,NA,58,"flamingo",1,84,79,NA,NA,7,3,NA,NA,NA,NA,NA,NA,66,8,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,2,NA,NA,NA,0.277777777777778,67.2,1.2,"male"
5,NA,NA,14,NA,NA,79,"crane",0,101,97,NA,NA,8,3,NA,NA,NA,NA,NA,NA,81,7,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,3,6,NA,NA,NA,0.2,80.8,0.199999999999989,"male"
5,NA,NA,15,NA,NA,57,"cricket",1,84,90,NA,NA,8,1,NA,NA,NA,NA,NA,NA,67,4,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,7,2,NA,NA,NA,-0.352941176470588,67.2,0.200000000000003,"male"
5,NA,NA,16,NA,NA,94,"ant",1,91,97,NA,NA,6,3,NA,NA,NA,NA,NA,NA,103,7,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,NA,NA,NA,0.5,109.2,6.2,"male"
5,NA,NA,17,NA,NA,44,"bee",1,32,36,NA,NA,9,3,NA,NA,NA,NA,NA,NA,40,10,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,0.5,38.4,1.6,"male"
5,NA,NA,18,NA,NA,76,"flamingo",1,56,67,NA,NA,6,2,NA,NA,NA,NA,NA,NA,61,6,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,7,2,NA,NA,NA,2.2,67.2,6.2,"male"
5,NA,NA,19,NA,NA,98,"crane",0,29,51,NA,NA,8,3,NA,NA,NA,NA,NA,NA,44,9,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,NA,NA,NA,1.46666666666667,34.8,9.2,"male"
5,NA,NA,20,NA,NA,62,"cricket",0,53,61,NA,NA,6,1,NA,NA,NA,NA,NA,NA,64,3,"finding number","pattern","count number","number","no",28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,80,10,NA,0.727272727272727,63.6,0.400000000000006,"male"
6,0,0,1,NA,20,93,"ant",1,77,106,"1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1","1,2,3,3,2,3,3,2,1,2,1,3,1,3,1,1,1,3,1,3,1,2,3,3,2,3,3,2,1,2,1,3,1,3,1,1,1,3,1,3",8,1,1,1,2,1,1,1,110,4,NA,NA,NA,NA,NA,29,2,41,10,4,3,14,5,7,5,2,2,2,8,2,14,2,NA,5,3,10,2,NA,NA,NA,0.878787878787879,92.4,17.6,"male"
6,NA,NA,2,NA,NA,84,"bee",0,26,36,NA,NA,9,2,NA,NA,NA,NA,NA,NA,41,6,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,NA,NA,NA,0.666666666666667,31.2,9.8,"male"
6,NA,NA,3,NA,NA,58,"flamingo",1,50,55,NA,NA,7,3,NA,NA,NA,NA,NA,NA,60,10,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,3,2,NA,NA,NA,0.5,60,0,"male"
6,NA,NA,4,NA,NA,79,"crane",1,71,72,NA,NA,10,3,NA,NA,NA,NA,NA,NA,85,9,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,6,3,NA,NA,NA,0.0714285714285714,85.2,0.200000000000003,"male"
6,NA,NA,5,NA,NA,57,"cricket",0,20,40,NA,NA,4,2,NA,NA,NA,NA,NA,NA,43,6,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,5,2,NA,NA,NA,0.869565217391304,24,19,"male"
6,NA,NA,6,NA,NA,94,"ant",0,55,60,NA,NA,6,3,NA,NA,NA,NA,NA,NA,68,9,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,2,NA,NA,NA,0.384615384615385,66,2,"male"
6,NA,NA,7,NA,NA,44,"bee",1,69,66,NA,NA,9,3,NA,NA,NA,NA,NA,NA,55,8,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,NA,NA,NA,0.214285714285714,55.2,0.200000000000003,"male"
6,NA,NA,8,NA,NA,76,"flamingo",1,70,78,NA,NA,9,2,NA,NA,NA,NA,NA,NA,85,6,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,3,2,NA,NA,NA,0.533333333333333,84,1,"male"
6,NA,NA,9,NA,NA,98,"crane",0,70,76,NA,NA,8,1,NA,NA,NA,NA,NA,NA,84,4,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,1,NA,NA,NA,0.428571428571429,84,0,"male"
6,NA,NA,10,NA,NA,62,"cricket",0,62,72,NA,NA,7,2,NA,NA,NA,NA,NA,NA,78,6,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,3,1,NA,NA,NA,0.625,NA,NA,"male"
6,NA,NA,11,NA,NA,93,"ant",1,60,62,NA,NA,8,1,NA,NA,NA,NA,NA,NA,67,3,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,4,2,NA,NA,NA,0.285714285714286,72,5,"male"
6,NA,NA,12,NA,NA,84,"bee",0,73,82,NA,NA,7,3,NA,NA,NA,NA,NA,NA,87,7,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,3,NA,NA,NA,0.642857142857143,87.6,0.599999999999994,"male"
6,NA,NA,13,NA,NA,58,"flamingo",0,82,77,NA,NA,8,1,NA,NA,NA,NA,NA,NA,66,3,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,NA,NA,NA,0.3125,65.6,0.399999999999991,"male"
6,NA,NA,14,NA,NA,79,"crane",0,77,87,NA,NA,7,3,NA,NA,NA,NA,NA,NA,93,8,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,2,NA,NA,NA,0.625,92.4,0.600000000000009,"male"
6,NA,NA,15,NA,NA,57,"cricket",1,64,60,NA,NA,9,1,NA,NA,NA,NA,NA,NA,51,1,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,NA,NA,NA,0.307692307692308,51.2,0.200000000000003,"male"
6,NA,NA,16,NA,NA,94,"ant",1,77,82,NA,NA,7,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,NA,NA,NA,0.384615384615385,92.4,2.39999999999999,"male"
6,NA,NA,17,NA,NA,44,"bee",0,81,72,NA,NA,7,1,NA,NA,NA,NA,NA,NA,58,4,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,NA,NA,NA,0.391304347826087,64.8,6.8,"male"
6,NA,NA,18,NA,NA,76,"flamingo",0,82,77,NA,NA,8,3,NA,NA,NA,NA,NA,NA,65,7,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,9,4,NA,NA,NA,0.294117647058824,65.6,0.600000000000009,"male"
6,NA,NA,19,NA,NA,98,"crane",1,77,80,NA,NA,7,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,2,NA,NA,NA,0.230769230769231,92.4,2.39999999999999,"male"
6,NA,NA,20,NA,NA,62,"cricket",1,73,68,NA,NA,7,3,NA,NA,NA,NA,NA,NA,57,7,"none","none","none","none","none",29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,40,16,NA,0.3125,58.4,1.40000000000001,"male"
7,0,0,1,NA,1,93,"ant",1,88,100,"1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0","3,3,3,3,3,2,2,3,3,1,1,3,2,1,2,1,1,1,1,1,3,3,3,3,3,2,2,3,3,1,1,3,2,1,2,1,1,1,1,1",6,3,1,1,2,1,1,1,101,9,NA,NA,NA,NA,NA,43,1,64,45,8,4,9,5,27,8,8,5,8,15,12,40,4,NA,9,7,7,3,NA,NA,NA,0.923076923076923,105.6,4.59999999999999,"female"
7,NA,NA,2,NA,NA,84,"bee",0,62,75,NA,NA,7,3,NA,NA,NA,NA,NA,NA,75,7,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,8,11,NA,NA,NA,1,74.4,0.600000000000009,"female"
7,NA,NA,3,NA,NA,58,"flamingo",1,57,61,NA,NA,5,3,NA,NA,NA,NA,NA,NA,66,8,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,11,4,NA,NA,NA,0.444444444444444,68.4,2.39999999999999,"female"
7,NA,NA,4,NA,NA,79,"crane",1,77,88,NA,NA,6,3,NA,NA,NA,NA,NA,NA,93,8,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,17,8,4,NA,NA,NA,0.6875,92.4,0.600000000000009,"female"
7,NA,NA,5,NA,NA,57,"cricket",1,62,66,NA,NA,4,3,NA,NA,NA,NA,NA,NA,50,9,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,4,NA,NA,NA,-0.333333333333333,49.6,0.399999999999999,"female"
7,NA,NA,6,NA,NA,94,"ant",1,69,78,NA,NA,6,2,NA,NA,NA,NA,NA,NA,82,6,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,7,3,NA,NA,NA,0.692307692307692,82.8,0.799999999999997,"female"
7,NA,NA,7,NA,NA,44,"bee",1,38,42,NA,NA,7,2,NA,NA,NA,NA,NA,NA,45,6,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,8,4,NA,NA,NA,0.571428571428571,45.6,0.600000000000001,"female"
7,NA,NA,8,NA,NA,76,"flamingo",0,35,38,NA,NA,4,3,NA,NA,NA,NA,NA,NA,40,10,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,9,4,NA,NA,NA,0.6,42,2,"female"
7,NA,NA,9,NA,NA,98,"crane",0,94,102,NA,NA,6,3,NA,NA,NA,NA,NA,NA,111,8,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,3,NA,NA,NA,0.470588235294118,112.8,1.8,"female"
7,NA,NA,10,NA,NA,62,"cricket",0,52,57,NA,NA,6,1,NA,NA,NA,NA,NA,NA,61,4,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,8,3,NA,NA,NA,0.555555555555556,62.4,1.4,"female"
7,NA,NA,11,NA,NA,93,"ant",0,39,43,NA,NA,4,1,NA,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,9,12,NA,NA,NA,0.5,46.8,0.200000000000003,"female"
7,NA,NA,12,NA,NA,84,"bee",0,52,58,NA,NA,7,3,NA,NA,NA,NA,NA,NA,64,7,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,5,NA,NA,NA,0.5,62.4,1.6,"female"
7,NA,NA,13,NA,NA,58,"flamingo",1,44,57,NA,NA,6,2,NA,NA,NA,NA,NA,NA,53,6,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,3,NA,NA,NA,1.44444444444444,52.8,0.200000000000003,"female"
7,NA,NA,14,NA,NA,79,"crane",1,77,82,NA,NA,3,1,NA,NA,NA,NA,NA,NA,93,4,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,11,5,NA,NA,NA,0.3125,92.4,0.600000000000009,"female"
7,NA,NA,15,NA,NA,57,"cricket",1,22,33,NA,NA,6,2,NA,NA,NA,NA,NA,NA,43,6,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,3,NA,NA,NA,0.523809523809524,26.4,16.6,"female"
7,NA,NA,16,NA,NA,94,"ant",0,46,51,NA,NA,4,1,NA,NA,NA,NA,NA,NA,55,2,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,20,NA,NA,NA,0.555555555555556,55.2,0.199999999999996,"female"
7,NA,NA,17,NA,NA,44,"bee",0,15,21,NA,NA,9,1,NA,NA,NA,NA,NA,NA,27,1,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,5,NA,NA,NA,0.5,18,9,"female"
7,NA,NA,18,NA,NA,76,"flamingo",1,35,40,NA,NA,5,1,NA,NA,NA,NA,NA,NA,44,3,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12,9,5,NA,NA,NA,0.555555555555556,42,2,"female"
7,NA,NA,19,NA,NA,98,"crane",0,41,49,NA,NA,6,1,NA,NA,NA,NA,NA,NA,53,4,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,7,4,NA,NA,NA,0.666666666666667,49.2,3.8,"female"
7,NA,NA,20,NA,NA,62,"cricket",0,52,57,NA,NA,4,1,NA,NA,NA,NA,NA,NA,61,4,"nice study","good play the game","counting of animals","nice instruction","good study",43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,8,6,84,10,NA,0.555555555555556,62.4,1.4,"female"
8,0,0,1,NA,3,93,"ant",1,73,92,"1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1","2,1,1,2,3,3,3,1,1,3,3,1,3,3,1,1,1,2,2,3,2,1,1,2,3,3,3,1,1,3,3,1,3,3,1,1,1,2,2,3",7,2,1,1,2,1,1,1,89,6,NA,NA,NA,NA,NA,45,2,26,50,10,11,24,25,21,14,10,17,11,6,9,120,4,NA,6,3,11,2,NA,NA,NA,1.1875,87.6,1.40000000000001,"male"
8,NA,NA,2,NA,NA,84,"bee",0,100,100,NA,NA,7,1,NA,NA,NA,NA,NA,NA,81,1,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,10,2,NA,NA,NA,0,80,1,"male"
8,NA,NA,3,NA,NA,58,"flamingo",1,132,135,NA,NA,5,1,NA,NA,NA,NA,NA,NA,103,2,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,NA,NA,NA,-0.103448275862069,105.6,2.60000000000001,"male"
8,NA,NA,4,NA,NA,79,"crane",0,119,119,NA,NA,4,2,NA,NA,NA,NA,NA,NA,95,5,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,2,NA,NA,NA,0,95.2,0.200000000000003,"male"
8,NA,NA,5,NA,NA,57,"cricket",0,80,81,NA,NA,3,3,NA,NA,NA,NA,NA,NA,63,7,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,NA,NA,NA,-0.0588235294117647,64,1,"male"
8,NA,NA,6,NA,NA,94,"ant",0,110,108,NA,NA,3,3,NA,NA,NA,NA,NA,NA,89,8,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,1,NA,NA,NA,0.0952380952380952,88,1,"male"
8,NA,NA,7,NA,NA,44,"bee",1,84,86,NA,NA,2,3,NA,NA,NA,NA,NA,NA,64,7,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,14,1,NA,NA,NA,-0.1,67.2,3.2,"male"
8,NA,NA,8,NA,NA,76,"flamingo",1,135,134,NA,NA,6,1,NA,NA,NA,NA,NA,NA,88,2,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,NA,NA,NA,0.0212765957446809,108,20,"male"
8,NA,NA,9,NA,NA,98,"crane",1,99,95,NA,NA,1,1,NA,NA,NA,NA,NA,NA,80,3,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,NA,NA,NA,0.210526315789474,79.2,0.799999999999997,"male"
8,NA,NA,10,NA,NA,62,"cricket",0,93,90,NA,NA,8,3,NA,NA,NA,NA,NA,NA,73,8,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,0.15,74.4,1.40000000000001,"male"
8,NA,NA,11,NA,NA,93,"ant",1,101,97,NA,NA,4,3,NA,NA,NA,NA,NA,NA,82,9,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,NA,NA,NA,0.210526315789474,80.8,1.19999999999999,"male"
8,NA,NA,12,NA,NA,84,"bee",0,85,85,NA,NA,7,1,NA,NA,NA,NA,NA,NA,67,4,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,2,NA,NA,NA,0,68,1,"male"
8,NA,NA,13,NA,NA,58,"flamingo",0,70,69,NA,NA,7,3,NA,NA,NA,NA,NA,NA,58,7,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,NA,NA,NA,0.0833333333333333,56,2,"male"
8,NA,NA,14,NA,NA,79,"crane",1,123,122,NA,NA,7,3,NA,NA,NA,NA,NA,NA,100,7,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,NA,NA,NA,0.0434782608695652,98.4,1.59999999999999,"male"
8,NA,NA,15,NA,NA,57,"cricket",1,91,90,NA,NA,4,1,NA,NA,NA,NA,NA,NA,73,2,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,1,NA,NA,NA,0.0555555555555556,72.8,0.200000000000003,"male"
8,NA,NA,16,NA,NA,94,"ant",0,80,87,NA,NA,5,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,1,NA,NA,NA,0.7,96,6,"male"
8,NA,NA,17,NA,NA,44,"bee",1,53,50,NA,NA,5,1,NA,NA,NA,NA,NA,NA,42,4,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,1,NA,NA,NA,0.272727272727273,42.4,0.400000000000006,"male"
8,NA,NA,18,NA,NA,76,"flamingo",0,69,80,NA,NA,5,2,NA,NA,NA,NA,NA,NA,81,6,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,NA,NA,NA,0.916666666666667,82.8,1.8,"male"
8,NA,NA,19,NA,NA,98,"crane",0,102,101,NA,NA,5,2,NA,NA,NA,NA,NA,NA,78,5,NA,NA,NA,NA,NA,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,NA,NA,NA,0.0416666666666667,81.6,3.60000000000001,"male"
