"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","uncertainty","confidence_treatments","confidence_self_category","confidence_self_factor","social_confidence_factor","norm1","under","under_factor","copy","stay"
92,80,82,0,94,90,0.2,16,2,3,1,"30%","Low",1,"Low","3",0.851063829787234,-1,"underestimate",0,0
92,41,42,0,44,49,0.125,17,3,3,1,"30%","Low",1,"Low","3",0.931818181818182,-1,"underestimate",0,0
92,90,90,1,76,72,0,18,6,7,3,"100%","High",2,"Medium","7",1.18421052631579,1,"overestimate",0,1
92,105,102,0,98,85,0.15,19,2,7,3,"30%","High",1,"Low","7",1.07142857142857,1,"overestimate",0,0
92,69,66,0,62,55,0.214285714285714,20,2,3,1,"30%","Low",1,"Low","3",1.11290322580645,1,"overestimate",0,0
93,72,78,1,93,87,0.4,1,6,8,3,"100%","High",2,"Medium","8",0.774193548387097,-1,"underestimate",0,0
93,106,104,0,84,84,0.0909090909090909,2,4,4,1,"30%","Low",1,"Low","4",1.26190476190476,1,"overestimate",0,0
93,56,59,0,58,67,0.272727272727273,3,4,6,2,"30%","Medium",1,"Low","6",0.96551724137931,-1,"underestimate",0,0
93,73,76,0,79,90,0.176470588235294,4,3,9,3,"30%","High",1,"Low","9",0.924050632911392,-1,"underestimate",0,0
93,49,51,1,57,58,0.222222222222222,5,7,1,1,"100%","Low",3,"High","1",0.859649122807018,-1,"underestimate",0,0
93,91,94,1,94,107,0.1875,6,6,6,2,"100%","Medium",2,"Medium","6",0.968085106382979,-1,"underestimate",0,0
93,53,51,0,44,42,0.181818181818182,7,4,6,2,"30%","Medium",1,"Low","6",1.20454545454545,1,"overestimate",0,0
93,78,77,1,76,64,0.0714285714285714,8,7,1,1,"100%","Low",3,"High","1",1.02631578947368,1,"overestimate",0,0
93,110,108,0,98,87,0.0869565217391304,9,4,4,1,"30%","Low",1,"Low","4",1.12244897959184,1,"overestimate",0,0
93,49,51,1,62,60,0.181818181818182,10,7,9,3,"100%","High",3,"High","9",0.790322580645161,-1,"underestimate",0,0
93,65,65,0,93,67,0,11,3,3,1,"30%","Low",1,"Low","3",0.698924731182796,-1,"underestimate",0,1
93,77,80,0,84,91,0.214285714285714,12,5,9,3,"30%","High",2,"Medium","9",0.916666666666667,-1,"underestimate",0,0
93,71,70,1,58,55,0.0625,13,6,4,1,"100%","Low",2,"Medium","4",1.22413793103448,1,"overestimate",0,0
93,75,77,1,79,93,0.111111111111111,14,7,4,1,"100%","Low",3,"High","4",0.949367088607595,-1,"underestimate",0,0
93,51,53,1,57,60,0.222222222222222,15,7,8,3,"100%","High",3,"High","8",0.894736842105263,-1,"underestimate",0,0
93,79,81,0,94,95,0.125,16,6,7,3,"30%","High",2,"Medium","7",0.840425531914894,-1,"underestimate",0,0
93,46,45,1,44,34,0.0833333333333333,17,7,9,3,"100%","High",3,"High","9",1.04545454545455,1,"overestimate",0,0
93,74,77,0,76,92,0.166666666666667,18,3,9,3,"30%","High",1,"Low","9",0.973684210526316,-1,"underestimate",0,0
93,108,110,1,98,87,-0.0952380952380952,19,4,4,1,"100%","Low",1,"Low","4",1.10204081632653,1,"overestimate",0,0
93,61,63,0,62,78,0.117647058823529,20,4,6,2,"30%","Medium",1,"Low","6",0.983870967741935,-1,"underestimate",0,0
94,84,91,1,93,101,0.411764705882353,1,9,9,3,"100%","High",3,"High","9",0.903225806451613,-1,"underestimate",0,0
94,56,86,0,84,67,2.72727272727273,2,8,4,1,"30%","Low",3,"High","4",0.666666666666667,-1,"underestimate",0,0
94,86,95,1,58,71,-0.6,3,9,1,1,"100%","Low",3,"High","1",1.48275862068966,1,"overestimate",0,0
94,90,88,1,79,73,0.117647058823529,4,8,5,2,"100%","Medium",3,"High","5",1.13924050632911,1,"overestimate",0,0
94,33,107,0,57,43,7.4,5,8,6,2,"30%","Medium",3,"High","6",0.578947368421053,-1,"underestimate",0,0
94,100,104,1,94,82,-0.222222222222222,6,9,7,3,"100%","High",3,"High","7",1.06382978723404,1,"overestimate",0,0
94,20,108,0,44,28,11,7,9,10,3,"30%","High",3,"High","10",0.454545454545455,-1,"underestimate",0,0
94,85,102,0,76,75,-1.7,8,9,6,2,"30%","Medium",3,"High","6",1.11842105263158,1,"overestimate",0,0
94,108,107,1,98,87,0.0476190476190476,9,8,4,1,"100%","Low",3,"High","4",1.10204081632653,1,"overestimate",0,0
94,22,22,0,62,34,0,10,8,4,1,"30%","Low",3,"High","4",0.354838709677419,-1,"underestimate",0,1
94,93,100,1,93,75,-0.388888888888889,11,9,6,2,"100%","Medium",3,"High","6",1,0,"correct",0,0
94,30,132,0,84,34,25.5,12,10,10,3,"30%","High",3,"High","10",0.357142857142857,-1,"underestimate",0,0
94,70,70,1,58,55,0,13,9,4,1,"100%","Low",3,"High","4",1.20689655172414,1,"overestimate",0,1
94,75,80,1,79,90,0.333333333333333,14,10,9,3,"100%","High",3,"High","9",0.949367088607595,-1,"underestimate",0,0
94,21,21,0,57,30,0,15,9,7,3,"30%","High",3,"High","7",0.368421052631579,-1,"underestimate",0,1
94,30,28,0,94,36,-0.333333333333333,16,9,2,1,"30%","Low",3,"High","2",0.319148936170213,-1,"underestimate",0,0
94,33,38,1,44,40,0.714285714285714,17,9,1,1,"100%","Low",3,"High","1",0.75,-1,"underestimate",0,0
94,40,41,0,76,47,0.142857142857143,18,9,8,3,"30%","High",3,"High","8",0.526315789473684,-1,"underestimate",0,0
94,49,52,0,98,57,0.375,19,8,2,1,"30%","Low",3,"High","2",0.5,-1,"underestimate",0,0
94,40,42,1,62,46,0.333333333333333,20,8,7,3,"100%","High",3,"High","7",0.645161290322581,-1,"underestimate",0,0
95,96,67,1,93,67,1,1,10,3,1,"100%","Low",3,"High","3",1.03225806451613,1,"overestimate",1,0
95,65,78,0,84,78,1,2,10,7,3,"30%","High",3,"High","7",0.773809523809524,-1,"underestimate",1,0
95,83,66,1,58,66,1,3,10,3,1,"100%","Low",3,"High","3",1.43103448275862,1,"overestimate",1,0
95,29,17,0,79,18,1.09090909090909,4,10,1,1,"30%","Low",3,"High","1",0.367088607594937,-1,"underestimate",0,0
95,12,20,0,57,20,1,5,10,10,3,"30%","High",3,"High","10",0.210526315789474,-1,"underestimate",1,0
95,94,103,1,94,103,1,6,10,7,3,"100%","High",3,"High","7",1,0,"correct",1,0
95,59,48,1,44,48,1,7,10,9,3,"100%","High",3,"High","9",1.34090909090909,1,"overestimate",1,0
95,40,47,0,76,47,1,8,10,8,3,"30%","High",3,"High","8",0.526315789473684,-1,"underestimate",1,0
95,82,100,1,98,100,1,9,10,9,3,"100%","High",3,"High","9",0.836734693877551,-1,"underestimate",1,0
95,70,56,1,62,56,1,10,10,7,3,"100%","High",3,"High","7",1.12903225806452,1,"overestimate",1,0
95,85,109,1,93,110,0.96,11,9,4,1,"100%","Low",3,"High","4",0.913978494623656,-1,"underestimate",0,0
95,43,53,0,84,53,1,12,8,4,1,"30%","Low",3,"High","4",0.511904761904762,-1,"underestimate",1,0
95,57,70,0,58,69,1.08333333333333,13,8,5,2,"30%","Medium",3,"High","5",0.982758620689655,-1,"underestimate",0,0
95,52,63,1,79,62,1.1,14,9,6,2,"100%","Medium",3,"High","6",0.658227848101266,-1,"underestimate",0,0
95,56,67,0,57,67,1,15,8,5,2,"30%","Medium",3,"High","5",0.982456140350877,-1,"underestimate",1,0
95,64,78,1,94,78,1,16,7,1,1,"100%","Low",3,"High","1",0.680851063829787,-1,"underestimate",1,0
95,8,13,0,44,12,1.25,17,10,10,3,"30%","High",3,"High","10",0.181818181818182,-1,"underestimate",0,0
95,51,64,0,76,64,1,18,9,1,1,"30%","Low",3,"High","1",0.671052631578947,-1,"underestimate",1,0
95,55,66,0,98,66,1,19,10,2,1,"30%","Low",3,"High","2",0.561224489795918,-1,"underestimate",1,0
95,58,79,1,62,78,1.05,20,7,6,2,"100%","Medium",3,"High","6",0.935483870967742,-1,"underestimate",0,0
96,62,74,1,93,67,2.4,1,8,3,1,"100%","Low",3,"High","3",0.666666666666667,-1,"underestimate",0,0
96,75,96,0,84,90,1.4,2,9,3,1,"30%","Low",3,"High","3",0.892857142857143,-1,"underestimate",0,0
96,90,79,1,58,73,0.647058823529412,3,10,7,3,"100%","High",3,"High","7",1.55172413793103,1,"overestimate",0,0
96,83,89,0,79,66,-0.352941176470588,4,8,3,1,"30%","Low",3,"High","3",1.05063291139241,1,"overestimate",0,0
96,74,75,0,57,59,-0.0666666666666667,5,9,8,3,"30%","High",3,"High","8",1.29824561403509,1,"overestimate",0,0
96,86,91,0,94,103,0.294117647058824,6,10,7,3,"30%","High",3,"High","7",0.914893617021277,-1,"underestimate",0,0
96,77,82,1,44,63,-0.357142857142857,7,8,6,2,"100%","Medium",3,"High","6",1.75,1,"overestimate",0,0
96,96,99,1,76,76,-0.15,8,8,8,3,"100%","High",3,"High","8",1.26315789473684,1,"overestimate",0,0
96,98,95,0,98,122,-0.125,9,8,6,2,"30%","Medium",3,"High","6",1,0,"correct",0,0
96,91,92,1,62,73,-0.0555555555555556,10,10,1,1,"100%","Low",3,"High","1",1.46774193548387,1,"overestimate",0,0
96,91,93,0,93,101,0.2,11,8,9,3,"30%","High",3,"High","9",0.978494623655914,-1,"underestimate",0,0
96,94,99,1,84,75,-0.263157894736842,12,8,7,3,"100%","High",3,"High","7",1.11904761904762,1,"overestimate",0,0
96,84,88,0,58,66,-0.222222222222222,13,8,3,1,"30%","Low",3,"High","3",1.44827586206897,1,"overestimate",0,0
96,82,91,1,79,66,-0.5625,14,8,3,1,"100%","Low",3,"High","3",1.0379746835443,1,"overestimate",0,0
96,89,102,1,57,74,-0.866666666666667,15,8,5,2,"100%","Medium",3,"High","5",1.56140350877193,1,"overestimate",0,0
96,81,83,1,94,95,0.142857142857143,16,8,7,3,"100%","High",3,"High","7",0.861702127659574,-1,"underestimate",0,0
96,77,81,0,44,62,-0.266666666666667,17,8,9,3,"30%","High",3,"High","9",1.75,1,"overestimate",0,0
96,82,86,0,76,65,-0.235294117647059,18,8,3,1,"30%","Low",3,"High","3",1.07894736842105,1,"overestimate",0,0
96,90,97,1,98,100,0.7,19,8,6,2,"100%","Medium",3,"High","6",0.918367346938776,-1,"underestimate",0,0
96,79,84,0,62,64,-0.333333333333333,20,8,3,1,"30%","Low",3,"High","3",1.2741935483871,1,"overestimate",0,0
97,84,109,1,93,101,1.47058823529412,1,8,9,3,"100%","High",3,"High","9",0.903225806451613,-1,"underestimate",0,0
97,113,91,0,84,90,0.956521739130435,2,9,3,1,"30%","Low",3,"High","3",1.3452380952381,1,"overestimate",0,0
97,21,50,0,58,24,9.66666666666667,3,8,9,3,"30%","High",3,"High","9",0.362068965517241,-1,"underestimate",0,0
97,76,94,0,79,93,1.05882352941176,4,7,4,1,"30%","Low",3,"High","4",0.962025316455696,-1,"underestimate",0,0
97,83,69,1,57,67,0.875,5,8,5,2,"100%","Medium",3,"High","5",1.45614035087719,1,"overestimate",0,0
97,38,51,0,94,48,1.3,6,8,4,1,"30%","Low",3,"High","4",0.404255319148936,-1,"underestimate",0,0
97,52,45,1,44,41,0.636363636363636,7,7,8,3,"100%","High",3,"High","8",1.18181818181818,1,"overestimate",0,0
97,85,70,1,76,68,0.882352941176471,8,8,4,1,"100%","Low",3,"High","4",1.11842105263158,1,"overestimate",0,0
97,49,59,0,98,58,1.11111111111111,9,6,6,2,"30%","Medium",2,"Medium","6",0.5,-1,"underestimate",0,0
97,83,56,1,62,61,1.22727272727273,10,4,6,2,"100%","Medium",1,"Low","6",1.33870967741935,1,"overestimate",0,0
97,16,41,0,93,43,0.925925925925926,11,4,8,3,"30%","High",1,"Low","8",0.172043010752688,-1,"underestimate",0,0
97,66,69,0,84,78,0.25,12,4,2,1,"30%","Low",1,"Low","2",0.785714285714286,-1,"underestimate",0,0
97,81,78,1,58,65,0.1875,13,5,9,3,"100%","High",2,"Medium","9",1.39655172413793,1,"overestimate",0,0
97,110,100,1,79,95,0.666666666666667,14,8,5,2,"100%","Medium",3,"High","5",1.39240506329114,1,"overestimate",0,0
97,26,29,0,57,30,0.75,15,4,7,3,"30%","High",1,"Low","7",0.456140350877193,-1,"underestimate",0,0
97,92,101,1,94,103,0.818181818181818,16,5,1,1,"100%","Low",2,"Medium","1",0.978723404255319,-1,"underestimate",0,0
97,12,32,0,44,27,1.33333333333333,17,3,1,1,"30%","Low",1,"Low","1",0.272727272727273,-1,"underestimate",0,0
97,67,82,1,76,81,1.07142857142857,18,6,7,3,"100%","High",2,"Medium","7",0.881578947368421,-1,"underestimate",0,0
97,78,96,0,98,97,0.947368421052632,19,8,2,1,"30%","Low",3,"High","2",0.795918367346939,-1,"underestimate",0,0
97,76,63,1,62,61,0.866666666666667,20,8,7,3,"100%","High",3,"High","7",1.2258064516129,1,"overestimate",0,0
98,71,78,1,93,84,0.538461538461538,1,7,8,3,"100%","High",3,"High","8",0.763440860215054,-1,"underestimate",0,0
98,57,60,0,84,68,0.272727272727273,2,6,7,3,"30%","High",2,"Medium","7",0.678571428571429,-1,"underestimate",0,0
98,55,58,0,58,65,0.3,3,6,6,2,"30%","Medium",2,"Medium","6",0.948275862068966,-1,"underestimate",0,0
98,70,75,0,79,84,0.357142857142857,4,7,9,3,"30%","High",3,"High","9",0.886075949367089,-1,"underestimate",0,0
98,59,60,1,57,47,-0.0833333333333333,5,8,1,1,"100%","Low",3,"High","1",1.03508771929825,1,"overestimate",0,0
98,83,90,1,94,103,0.35,6,7,1,1,"100%","Low",3,"High","1",0.882978723404255,-1,"underestimate",0,0
98,55,53,0,44,44,0.181818181818182,7,7,7,3,"30%","High",3,"High","7",1.25,1,"overestimate",0,0
98,78,77,1,76,64,0.0714285714285714,8,7,1,1,"100%","Low",3,"High","1",1.02631578947368,1,"overestimate",0,0
98,99,101,1,98,80,-0.105263157894737,9,7,3,1,"100%","Low",3,"High","3",1.01020408163265,1,"overestimate",0,0
98,69,67,1,62,56,0.153846153846154,10,8,7,3,"100%","High",3,"High","7",1.11290322580645,1,"overestimate",0,0
98,75,80,0,93,90,0.333333333333333,11,6,6,2,"30%","Medium",2,"Medium","6",0.806451612903226,-1,"underestimate",0,0
98,60,61,0,84,72,0.0833333333333333,12,6,1,1,"30%","Low",2,"Medium","1",0.714285714285714,-1,"underestimate",0,0
98,60,61,1,58,49,-0.0909090909090909,13,7,3,1,"100%","Low",3,"High","3",1.03448275862069,1,"overestimate",0,0
98,88,89,1,79,71,-0.0588235294117647,14,7,3,1,"100%","Low",3,"High","3",1.11392405063291,1,"overestimate",0,0
98,59,60,1,57,46,-0.0769230769230769,15,8,6,2,"100%","Medium",3,"High","6",1.03508771929825,1,"overestimate",0,0
98,100,95,1,94,82,0.277777777777778,16,7,7,3,"100%","High",3,"High","7",1.06382978723404,1,"overestimate",0,0
98,42,50,0,44,50,1,17,6,9,3,"30%","High",2,"Medium","9",0.954545454545455,-1,"underestimate",1,0
98,69,70,0,76,82,0.0769230769230769,18,6,3,1,"30%","Low",2,"Medium","3",0.907894736842105,-1,"underestimate",0,0
98,95,101,0,98,111,0.375,19,6,8,3,"30%","High",2,"Medium","8",0.969387755102041,-1,"underestimate",0,0
98,69,67,0,62,50,0.105263157894737,20,6,6,2,"30%","Medium",2,"Medium","6",1.11290322580645,1,"overestimate",0,0
99,90,98,1,93,110,0.4,1,5,4,1,"100%","Low",2,"Medium","4",0.967741935483871,-1,"underestimate",0,0
99,80,85,0,84,90,0.5,2,3,3,1,"30%","Low",1,"Low","3",0.952380952380952,-1,"underestimate",0,0
99,35,38,0,58,44,0.333333333333333,3,6,3,1,"30%","Low",2,"Medium","3",0.603448275862069,-1,"underestimate",0,0
99,70,75,1,79,80,0.5,4,8,5,2,"100%","Medium",3,"High","5",0.886075949367089,-1,"underestimate",0,0
99,50,55,0,57,60,0.5,5,3,1,1,"30%","Low",1,"Low","1",0.87719298245614,-1,"underestimate",0,0
99,70,75,0,94,84,0.357142857142857,6,3,8,3,"30%","High",1,"Low","8",0.74468085106383,-1,"underestimate",0,0
99,30,34,0,44,35,0.8,7,3,2,1,"30%","Low",1,"Low","2",0.681818181818182,-1,"underestimate",0,0
99,68,78,1,76,82,0.714285714285714,8,7,8,3,"100%","High",3,"High","8",0.894736842105263,-1,"underestimate",0,0
99,80,85,1,98,95,0.333333333333333,9,7,7,3,"100%","High",3,"High","7",0.816326530612245,-1,"underestimate",0,0
99,50,53,0,62,60,0.3,10,3,9,3,"30%","High",1,"Low","9",0.806451612903226,-1,"underestimate",0,0
99,56,61,0,93,67,0.454545454545455,11,3,6,2,"30%","Medium",1,"Low","6",0.602150537634409,-1,"underestimate",0,0
99,60,65,1,84,72,0.416666666666667,12,7,1,1,"100%","Low",3,"High","1",0.714285714285714,-1,"underestimate",0,0
99,65,60,1,58,53,0.416666666666667,13,7,6,2,"100%","Medium",3,"High","6",1.12068965517241,1,"overestimate",0,0
99,58,63,1,79,67,0.555555555555556,14,6,9,3,"100%","High",2,"Medium","9",0.734177215189873,-1,"underestimate",0,0
99,53,60,1,57,63,0.7,15,6,7,3,"100%","High",2,"Medium","7",0.929824561403509,-1,"underestimate",0,0
99,50,55,0,94,61,0.454545454545455,16,3,3,1,"30%","Low",1,"Low","3",0.531914893617021,-1,"underestimate",0,0
99,52,48,0,44,41,0.363636363636364,17,3,8,3,"30%","High",1,"Low","8",1.18181818181818,1,"overestimate",0,0
99,63,68,0,76,73,0.5,18,3,1,1,"30%","Low",1,"Low","1",0.828947368421053,-1,"underestimate",0,0
99,66,75,1,98,78,0.75,19,7,5,2,"100%","Medium",3,"High","5",0.673469387755102,-1,"underestimate",0,0
99,55,60,1,62,65,0.5,20,7,8,3,"100%","High",3,"High","8",0.887096774193548,-1,"underestimate",0,0
100,80,87,1,93,98,0.388888888888889,1,6,8,3,"100%","High",2,"Medium","8",0.860215053763441,-1,"underestimate",0,0
100,83,83,0,84,94,0,2,4,5,2,"30%","Medium",1,"Low","5",0.988095238095238,-1,"underestimate",0,1
100,42,46,0,58,51,0.444444444444444,3,3,3,1,"30%","Low",1,"Low","3",0.724137931034483,-1,"underestimate",0,0
100,76,88,1,79,95,0.631578947368421,4,5,5,2,"100%","Medium",2,"Medium","5",0.962025316455696,-1,"underestimate",0,0
100,56,58,0,57,67,0.181818181818182,5,3,4,1,"30%","Low",1,"Low","4",0.982456140350877,-1,"underestimate",0,0
100,60,64,0,94,72,0.333333333333333,6,4,8,3,"30%","High",1,"Low","8",0.638297872340426,-1,"underestimate",0,0
100,39,41,0,44,46,0.285714285714286,7,2,8,3,"30%","High",1,"Low","8",0.886363636363636,-1,"underestimate",0,0
100,73,85,1,76,92,0.631578947368421,8,6,9,3,"100%","High",2,"Medium","9",0.960526315789474,-1,"underestimate",0,0
100,76,76,1,98,93,0,9,5,5,2,"100%","Medium",2,"Medium","5",0.775510204081633,-1,"underestimate",0,1
100,78,70,1,62,61,0.470588235294118,10,7,4,1,"100%","Low",3,"High","4",1.25806451612903,1,"overestimate",0,0
100,65,71,0,93,77,0.5,11,4,7,3,"30%","High",1,"Low","7",0.698924731182796,-1,"underestimate",0,0
100,62,62,0,84,75,0,12,2,2,1,"30%","Low",1,"Low","2",0.738095238095238,-1,"underestimate",0,1
100,46,50,0,58,55,0.444444444444444,13,4,4,1,"30%","Low",1,"Low","4",0.793103448275862,-1,"underestimate",0,0
100,60,67,1,79,74,0.5,14,5,7,3,"100%","High",2,"Medium","7",0.759493670886076,-1,"underestimate",0,0
100,54,59,1,57,65,0.454545454545455,15,6,7,3,"100%","High",2,"Medium","7",0.947368421052632,-1,"underestimate",0,0
100,62,62,1,94,73,0,16,4,3,1,"100%","Low",1,"Low","3",0.659574468085106,-1,"underestimate",0,1
100,51,51,0,44,40,0,17,3,1,1,"30%","Low",1,"Low","1",1.15909090909091,1,"overestimate",0,1
100,52,52,0,76,64,0,18,2,1,1,"30%","Low",1,"Low","1",0.684210526315789,-1,"underestimate",0,1
100,43,43,1,98,49,0,19,2,7,3,"100%","High",1,"Low","7",0.438775510204082,-1,"underestimate",0,1
100,57,57,1,62,61,0,20,3,6,2,"100%","Medium",1,"Low","6",0.919354838709677,-1,"underestimate",0,1
101,48,53,1,93,55,0.714285714285714,1,4,6,2,"100%","Medium",1,"Low","6",0.516129032258065,-1,"underestimate",0,0
101,26,37,0,84,46,0.55,2,3,2,1,"30%","Low",1,"Low","2",0.30952380952381,-1,"underestimate",0,0
101,18,20,0,58,30,0.166666666666667,3,5,1,1,"30%","Low",2,"Medium","1",0.310344827586207,-1,"underestimate",0,0
101,32,37,1,79,41,0.555555555555556,4,2,9,3,"100%","High",1,"Low","9",0.40506329113924,-1,"underestimate",0,0
101,23,24,0,57,38,0.0666666666666667,5,9,3,1,"30%","Low",3,"High","3",0.403508771929825,-1,"underestimate",0,0
101,36,40,1,94,48,0.333333333333333,6,4,7,3,"100%","High",1,"Low","7",0.382978723404255,-1,"underestimate",0,0
101,29,30,1,44,35,0.166666666666667,7,8,2,1,"100%","Low",3,"High","2",0.659090909090909,-1,"underestimate",0,0
101,23,24,0,76,26,0.333333333333333,8,8,10,3,"30%","High",3,"High","10",0.302631578947368,-1,"underestimate",0,0
101,29,30,0,98,47,0.0555555555555556,9,9,5,2,"30%","Medium",3,"High","5",0.295918367346939,-1,"underestimate",0,0
101,22,22,0,62,34,0,10,10,4,1,"30%","Low",3,"High","4",0.354838709677419,-1,"underestimate",0,1
101,27,27,0,93,43,0,11,10,8,3,"30%","High",3,"High","8",0.290322580645161,-1,"underestimate",0,1
101,38,38,1,84,47,0,12,4,6,2,"100%","Medium",1,"Low","6",0.452380952380952,-1,"underestimate",0,1
101,18,18,0,58,30,0,13,8,1,1,"30%","Low",3,"High","1",0.310344827586207,-1,"underestimate",0,1
101,38,46,1,79,54,0.5,14,2,1,1,"100%","Low",1,"Low","1",0.481012658227848,-1,"underestimate",0,0
101,36,37,1,57,42,0.166666666666667,15,4,7,3,"100%","High",1,"Low","7",0.631578947368421,-1,"underestimate",0,0
101,26,28,0,94,35,0.222222222222222,16,4,7,3,"30%","High",1,"Low","7",0.276595744680851,-1,"underestimate",0,0
101,24,25,1,44,29,0.2,17,3,8,3,"100%","High",1,"Low","8",0.545454545454545,-1,"underestimate",0,0
101,26,34,1,76,45,0.421052631578947,18,1,6,2,"100%","Medium",1,"Low","6",0.342105263157895,-1,"underestimate",0,0
101,51,56,1,98,61,0.5,19,4,1,1,"100%","Low",1,"Low","1",0.520408163265306,-1,"underestimate",0,0
101,21,21,0,62,24,0,20,9,10,3,"30%","High",3,"High","10",0.338709677419355,-1,"underestimate",0,1
102,50,55,1,93,61,0.454545454545455,1,3,6,2,"100%","Medium",1,"Low","6",0.537634408602151,-1,"underestimate",0,0
102,75,82,0,84,90,0.466666666666667,2,1,3,1,"30%","Low",1,"Low","3",0.892857142857143,-1,"underestimate",0,0
102,65,58,1,58,52,0.538461538461538,3,4,4,1,"100%","Low",1,"Low","4",1.12068965517241,1,"overestimate",0,0
102,80,72,1,79,65,0.533333333333333,4,1,6,2,"100%","Medium",1,"Low","6",1.0126582278481,1,"overestimate",0,0
102,45,50,0,57,54,0.555555555555556,5,1,3,1,"30%","Low",1,"Low","3",0.789473684210526,-1,"underestimate",0,0
102,70,76,0,94,82,0.5,6,1,6,2,"30%","Medium",1,"Low","6",0.74468085106383,-1,"underestimate",0,0
102,35,38,1,44,43,0.375,7,3,9,3,"100%","High",1,"Low","9",0.795454545454545,-1,"underestimate",0,0
102,60,65,1,76,72,0.416666666666667,8,2,3,1,"100%","Low",1,"Low","3",0.789473684210526,-1,"underestimate",0,0
102,75,83,0,98,91,0.5,9,3,10,3,"30%","High",1,"Low","10",0.76530612244898,-1,"underestimate",0,0
102,45,49,0,62,54,0.444444444444444,10,1,10,3,"30%","High",1,"Low","10",0.725806451612903,-1,"underestimate",0,0
102,80,87,1,93,94,0.5,11,2,6,2,"100%","Medium",1,"Low","6",0.860215053763441,-1,"underestimate",0,0
102,45,47,0,84,50,0.4,12,1,10,3,"30%","High",1,"Low","10",0.535714285714286,-1,"underestimate",0,0
102,48,52,1,58,55,0.571428571428571,13,2,4,1,"100%","Low",1,"Low","4",0.827586206896552,-1,"underestimate",0,0
102,61,67,0,79,73,0.5,14,1,4,1,"30%","Low",1,"Low","4",0.772151898734177,-1,"underestimate",0,0
102,37,40,0,57,44,0.428571428571429,15,1,1,1,"30%","Low",1,"Low","1",0.649122807017544,-1,"underestimate",0,0
102,90,96,1,94,103,0.461538461538462,16,2,7,3,"100%","High",1,"Low","7",0.957446808510638,-1,"underestimate",0,0
102,48,44,1,44,40,0.5,17,3,10,3,"100%","High",1,"Low","10",1.09090909090909,1,"overestimate",0,0
102,60,66,1,76,72,0.5,18,1,3,1,"100%","Low",1,"Low","3",0.789473684210526,-1,"underestimate",0,0
102,90,100,0,98,110,0.5,19,1,7,3,"30%","High",1,"Low","7",0.918367346938776,-1,"underestimate",0,0
102,40,43,0,62,46,0.5,20,3,7,3,"30%","High",1,"Low","7",0.645161290322581,-1,"underestimate",0,0
103,88,96,1,93,101,0.615384615384615,1,7,9,3,"100%","High",3,"High","9",0.946236559139785,-1,"underestimate",0,0
103,56,59,0,84,68,0.25,2,7,7,3,"30%","High",3,"High","7",0.666666666666667,-1,"underestimate",0,0
103,23,24,0,58,40,0.0588235294117647,3,6,6,2,"30%","Medium",2,"Medium","6",0.396551724137931,-1,"underestimate",0,0
103,39,43,0,79,54,0.266666666666667,4,8,1,1,"30%","Low",3,"High","1",0.493670886075949,-1,"underestimate",0,0
103,34,37,1,57,42,0.375,5,6,7,3,"100%","High",2,"Medium","7",0.596491228070175,-1,"underestimate",0,0
103,40,43,1,94,48,0.375,6,7,7,3,"100%","High",3,"High","7",0.425531914893617,-1,"underestimate",0,0
103,17,18,0,44,32,0.0666666666666667,7,9,6,2,"30%","Medium",3,"High","6",0.386363636363636,-1,"underestimate",0,0
103,30,31,0,76,38,0.125,8,7,4,1,"30%","Low",3,"High","4",0.394736842105263,-1,"underestimate",0,0
103,35,36,0,98,44,0.111111111111111,9,8,9,3,"30%","High",3,"High","9",0.357142857142857,-1,"underestimate",0,0
103,15,17,0,62,20,0.4,10,6,10,3,"30%","High",2,"Medium","10",0.241935483870968,-1,"underestimate",0,0
103,34,35,1,93,42,0.125,11,7,3,1,"100%","Low",3,"High","3",0.365591397849462,-1,"underestimate",0,0
103,32,36,0,84,46,0.285714285714286,12,7,2,1,"30%","Low",3,"High","2",0.380952380952381,-1,"underestimate",0,0
103,21,31,0,58,40,0.526315789473684,13,5,6,2,"30%","Medium",2,"Medium","6",0.362068965517241,-1,"underestimate",0,0
103,57,60,1,79,68,0.272727272727273,14,8,1,1,"100%","Low",3,"High","1",0.721518987341772,-1,"underestimate",0,0
103,26,28,0,57,38,0.166666666666667,15,6,3,1,"30%","Low",2,"Medium","3",0.456140350877193,-1,"underestimate",0,0
103,43,45,1,94,49,0.333333333333333,16,6,7,3,"100%","High",2,"Medium","7",0.457446808510638,-1,"underestimate",0,0
103,25,26,1,44,32,0.142857142857143,17,7,6,2,"100%","Medium",3,"High","6",0.568181818181818,-1,"underestimate",0,0
103,45,47,1,76,51,0.333333333333333,18,7,8,3,"100%","High",3,"High","8",0.592105263157895,-1,"underestimate",0,0
103,63,67,1,98,76,0.307692307692308,19,6,4,1,"100%","Low",2,"Medium","4",0.642857142857143,-1,"underestimate",0,0
103,33,35,1,62,40,0.285714285714286,20,7,4,1,"100%","Low",3,"High","4",0.532258064516129,-1,"underestimate",0,0
104,64,71,1,93,77,0.538461538461538,1,4,7,3,"100%","High",1,"Low","7",0.688172043010753,-1,"underestimate",0,0
104,63,74,0,84,76,0.846153846153846,2,2,4,1,"30%","Low",1,"Low","4",0.75,-1,"underestimate",0,0
