"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate 1","time_estimate 2"
156,47,43,1,44,40,0.571428571428571,7,9,10,3,48,2,"male",4,5
156,58,65,1,76,70,0.583333333333333,8,8,10,3,48,2,"male",4,6
156,53,58,1,98,62,0.555555555555556,9,9,6,2,48,2,"male",3,6
156,31,40,0,62,46,0.6,10,8,7,3,48,2,"male",4,6
156,57,62,0,93,67,0.5,11,8,3,1,48,2,"male",3,5
156,62,68,1,84,72,0.6,12,7,6,2,48,2,"male",3,6
156,63,59,1,58,51,0.333333333333333,13,7,3,1,48,2,"male",4,5
156,58,64,1,79,67,0.666666666666667,14,7,9,3,48,2,"male",3,6
156,76,68,1,57,60,0.5,15,7,5,2,48,2,"male",3,11
156,58,67,1,94,70,0.75,16,8,4,1,48,2,"male",6,5
156,60,52,1,44,48,0.666666666666667,17,5,9,3,48,2,"male",8,7
156,30,33,0,76,37,0.428571428571429,18,6,10,3,48,2,"male",5,8
156,47,52,0,98,57,0.5,19,8,2,1,48,2,"male",3,5
156,32,39,0,62,46,0.5,20,6,7,3,48,2,"male",7,6
157,115,113,1,93,110,0.4,1,6,4,1,46,2,"male",7,16
157,120,115,0,84,91,0.172413793103448,2,4,9,3,46,2,"male",6,4
157,70,65,0,58,58,0.416666666666667,3,6,7,3,46,2,"male",4,7
157,115,107,1,79,95,0.4,4,7,5,2,46,2,"male",4,5
157,80,78,0,57,63,0.117647058823529,5,7,7,3,46,2,"male",6,3
157,120,119,1,94,90,0.0333333333333333,6,7,3,1,46,2,"male",4,5
157,50,47,0,44,40,0.3,7,7,1,1,46,2,"male",7,5
157,85,72,0,76,61,0.541666666666667,8,6,6,2,46,2,"male",9,5
157,90,105,0,98,110,0.75,9,6,7,3,46,2,"male",5,8
157,94,85,1,62,78,0.5625,10,8,6,2,46,2,"male",6,5
157,105,111,1,93,67,-0.157894736842105,11,5,3,1,46,2,"male",4,6
157,95,81,1,84,76,0.736842105263158,12,7,8,3,46,2,"male",5,7
157,67,65,1,58,53,0.142857142857143,13,7,8,3,46,2,"male",7,4
157,90,85,1,79,72,0.277777777777778,14,7,1,1,46,2,"male",3,8
157,65,63,0,57,53,0.166666666666667,15,6,2,1,46,2,"male",4,6
157,105,110,1,94,85,-0.25,16,7,2,1,46,2,"male",6,8
157,45,42,1,44,34,0.272727272727273,17,7,9,3,46,2,"male",7,6
157,87,84,0,76,75,0.25,18,5,6,2,46,2,"male",5,5
157,99,98,0,98,85,0.0714285714285714,19,4,7,3,46,2,"male",5,6
157,52,58,0,62,61,0.666666666666667,20,5,4,1,46,2,"male",7,6
158,80,80,1,93,98,0,1,1,8,3,28,2,"male",5,8
158,60,65,0,84,72,0.416666666666667,2,1,1,1,28,2,"male",6,10
158,75,70,1,58,63,0.416666666666667,3,1,2,1,28,2,"male",7,10
158,103,100,1,79,81,0.136363636363636,4,1,7,3,28,2,"male",5,5
158,84,84,1,57,67,0,5,1,4,1,28,2,"male",5,9
158,60,65,0,94,72,0.416666666666667,6,1,8,3,28,2,"male",5,13
158,40,40,1,44,49,0,7,1,3,1,28,2,"male",6,8
158,70,80,0,76,84,0.714285714285714,8,1,2,1,28,2,"male",4,6
158,80,90,1,98,97,0.588235294117647,9,1,2,1,28,2,"male",5,7
158,51,60,0,62,61,0.9,10,1,6,2,28,2,"male",6,7
158,61,65,1,93,75,0.285714285714286,11,1,8,3,28,2,"male",6,8
158,90,75,0,84,70,0.75,12,1,9,3,28,2,"male",4,7
158,40,40,0,58,47,0,13,1,8,3,28,2,"male",5,7
158,74,80,0,79,86,0.5,14,1,2,1,28,2,"male",3,6
158,60,50,0,57,49,0.909090909090909,15,1,6,2,28,2,"male",5,9
158,81,86,1,94,92,0.454545454545455,16,1,6,2,28,2,"male",4,6
158,35,35,1,44,42,0,17,1,4,1,28,2,"male",3,8
158,60,70,0,76,72,0.833333333333333,18,1,7,3,28,2,"male",3,6
158,84,94,0,98,100,0.625,19,1,6,2,28,2,"male",3,7
158,56,60,1,62,67,0.363636363636364,20,1,10,3,28,2,"male",4,7
159,66,69,1,93,77,0.272727272727273,1,8,7,3,50,2,"male",20,31
159,36,40,0,84,46,0.4,2,9,2,1,50,2,"male",8,10
159,60,54,1,58,47,0.461538461538462,3,9,5,2,50,2,"male",13,12
159,85,77,1,79,68,0.470588235294118,4,9,1,1,50,2,"male",8,9
159,20,22,0,57,20,Inf,5,8,10,3,50,2,"male",12,18
159,75,79,1,94,90,0.266666666666667,6,8,3,1,50,2,"male",8,11
159,75,70,1,44,62,0.384615384615385,7,8,9,3,50,2,"male",10,15
159,73,77,1,76,88,0.266666666666667,8,8,2,1,50,2,"male",7,10
159,55,61,0,98,66,0.545454545454545,9,6,2,1,50,2,"male",12,12
159,18,20,0,62,35,0.117647058823529,10,9,5,2,50,2,"male",8,9
159,25,22,0,93,43,-0.166666666666667,11,9,8,3,50,2,"male",11,7
159,40,44,0,84,48,0.5,12,8,3,1,50,2,"male",6,10
159,26,29,0,58,37,0.272727272727273,13,9,10,3,50,2,"male",10,8
159,82,80,1,79,65,0.117647058823529,14,8,6,2,50,2,"male",8,19
159,82,80,1,57,67,0.133333333333333,15,8,5,2,50,2,"male",23,11
159,64,66,1,94,78,0.142857142857143,16,7,1,1,50,2,"male",5,9
159,55,60,1,44,44,-0.454545454545455,17,7,7,3,50,2,"male",9,9
159,48,56,0,76,60,0.666666666666667,18,7,9,3,50,2,"male",9,8
159,51,54,0,98,60,0.333333333333333,19,7,10,3,50,2,"male",9,25
159,24,27,0,62,34,0.3,20,7,4,1,50,2,"male",10,15
160,62,68,1,93,75,0.461538461538462,1,6,8,3,41,2,"male",5,13
160,93,90,0,84,75,0.166666666666667,2,6,2,1,41,2,"male",12,6
160,51,55,1,58,61,0.4,3,7,10,3,41,2,"male",6,4
160,85,80,0,79,67,0.277777777777778,4,6,9,3,41,2,"male",8,3
160,56,62,1,57,67,0.545454545454545,5,7,4,1,41,2,"male",10,4
160,79,88,1,94,95,0.5625,6,6,7,3,41,2,"male",8,3
160,47,44,1,44,39,0.375,7,6,6,2,41,2,"male",4,3
160,85,74,1,76,61,0.458333333333333,8,7,6,2,41,2,"male",10,5
160,93,102,0,98,111,0.5,9,6,8,3,41,2,"male",7,3
160,56,58,1,62,61,0.4,10,6,6,2,41,2,"male",7,3
160,80,96,1,93,110,0.533333333333333,11,5,4,1,41,2,"male",10,4
160,57,60,0,84,68,0.272727272727273,12,6,6,2,41,2,"male",6,3
160,44,48,0,58,52,0.5,13,6,4,1,41,2,"male",8,3
160,80,74,1,79,65,0.4,14,5,2,1,41,2,"male",6,4
160,48,53,0,57,58,0.5,15,5,7,3,41,2,"male",6,3
160,91,97,0,94,103,0.5,16,5,1,1,41,2,"male",9,3
160,53,48,0,44,43,0.5,17,5,9,3,41,2,"male",3,3
160,79,73,1,76,64,0.4,18,5,1,1,41,2,"male",5,3
160,83,92,0,98,100,0.529411764705882,19,5,9,3,41,2,"male",5,3
160,52,56,0,62,61,0.444444444444444,20,5,4,1,41,2,"male",10,3
161,68,73,1,93,78,0.5,1,6,6,2,25,2,"male",13,11
161,45,45,0,84,53,0,2,3,4,1,25,2,"male",16,11
161,47,50,1,58,58,0.272727272727273,3,7,7,3,25,2,"male",4,5
161,56,56,1,79,68,0,4,7,1,1,25,2,"male",12,7
161,47,44,0,57,56,-0.333333333333333,5,2,3,1,25,2,"male",12,6
161,52,53,0,94,64,0.0833333333333333,6,4,6,2,25,2,"male",9,5
161,42,43,1,44,51,0.111111111111111,7,3,2,1,25,2,"male",11,5
161,58,58,1,76,70,0,8,4,10,3,25,2,"male",10,8
161,61,66,0,98,72,0.454545454545455,9,3,8,3,25,2,"male",5,5
161,45,45,1,62,50,0,10,2,6,2,25,2,"male",6,9
161,61,65,1,93,75,0.285714285714286,11,2,8,3,25,2,"male",14,5
161,56,57,1,84,67,0.0909090909090909,12,2,5,2,25,2,"male",5,6
161,37,38,0,58,44,0.142857142857143,13,6,3,1,25,2,"male",4,5
161,58,60,1,79,67,0.222222222222222,14,6,9,3,25,2,"male",11,4
161,38,39,0,57,45,0.142857142857143,15,3,1,1,25,2,"male",8,3
161,69,71,0,94,85,0.125,16,2,2,1,25,2,"male",7,5
161,48,41,0,44,40,0.875,17,4,10,3,25,2,"male",6,4
161,38,38,0,76,44,0,18,4,3,1,25,2,"male",5,5
161,64,64,0,98,72,0,19,6,8,3,25,2,"male",6,7
161,44,44,1,62,53,0,20,6,7,3,25,2,"male",4,5
162,66,72,1,93,77,0.545454545454545,1,5,7,3,25,2,"male",5,8
162,60,60,0,84,70,0,2,5,9,3,25,2,"male",6,5
162,41,42,1,58,47,0.166666666666667,3,6,8,3,25,2,"male",3,7
162,71,71,0,79,86,0,4,4,2,1,25,2,"male",4,8
162,47,47,0,57,56,0,5,4,3,1,25,2,"male",7,6
162,75,80,0,94,90,0.333333333333333,6,5,6,2,25,2,"male",8,7
162,52,45,0,44,42,0.7,7,3,4,1,25,2,"male",6,4
162,49,50,1,76,54,0.2,8,7,4,1,25,2,"male",5,5
162,71,72,1,98,78,0.142857142857143,9,5,5,2,25,2,"male",3,4
162,57,57,1,62,69,0,10,7,4,1,25,2,"male",4,6
162,79,82,0,93,94,0.2,11,5,7,3,25,2,"male",5,20
162,67,67,0,84,81,0,12,5,1,1,25,2,"male",7,5
162,57,58,0,58,66,0.111111111111111,13,3,3,1,25,2,"male",4,4
162,69,73,1,79,84,0.266666666666667,14,7,9,3,25,2,"male",4,22
162,58,58,1,57,46,0,15,7,6,2,25,2,"male",5,4
162,86,92,0,94,103,0.352941176470588,16,5,7,3,25,2,"male",7,3
162,50,50,1,44,40,0,17,5,10,3,25,2,"male",7,4
162,62,66,1,76,76,0.285714285714286,18,7,8,3,25,2,"male",4,22
162,78,79,1,98,93,0.0666666666666667,19,7,5,2,25,2,"male",3,7
162,52,56,0,62,61,0.444444444444444,20,4,4,1,25,2,"male",3,5
163,58,63,1,93,70,0.416666666666667,1,7,7,3,33,1,"female",8,17
163,49,50,0,84,60,0.0909090909090909,2,6,8,3,33,1,"female",7,6
163,45,47,1,58,55,0.2,3,7,4,1,33,1,"female",8,6
163,38,43,0,79,54,0.3125,4,4,1,1,33,1,"female",5,8
163,41,43,1,57,49,0.25,5,6,9,3,33,1,"female",7,6
163,36,39,0,94,46,0.3,6,5,6,2,33,1,"female",5,7
163,35,36,0,44,42,0.142857142857143,7,4,4,1,33,1,"female",6,5
163,61,64,1,76,73,0.25,8,6,1,1,33,1,"female",8,5
163,47,51,0,98,60,0.307692307692308,9,6,10,3,33,1,"female",4,4
163,33,34,0,62,41,0.125,10,3,6,2,33,1,"female",7,6
163,65,67,1,93,77,0.166666666666667,11,8,7,3,33,1,"female",5,6
163,37,38,0,84,47,0.1,12,3,9,3,33,1,"female",5,6
163,34,35,0,58,40,0.166666666666667,13,2,10,3,33,1,"female",13,5
163,66,67,1,79,80,0.0714285714285714,14,6,9,3,33,1,"female",4,5
163,53,55,1,57,63,0.2,15,5,3,1,33,1,"female",5,4
163,59,61,1,94,71,0.166666666666667,16,6,1,1,33,1,"female",9,6
163,38,39,0,44,45,0.142857142857143,17,3,6,2,33,1,"female",7,4
163,59,62,1,76,70,0.272727272727273,18,2,3,1,33,1,"female",7,5
163,80,83,1,98,97,0.176470588235294,19,1,2,1,33,1,"female",7,7
163,48,49,0,62,61,0.0769230769230769,20,2,6,2,33,1,"female",4,6
164,86,90,1,93,101,0.266666666666667,1,8,5,2,40,1,"female",10,25
164,60,61,0,84,70,0.1,2,6,9,3,40,1,"female",11,15
164,59,57,1,58,47,0.166666666666667,3,8,5,2,40,1,"female",11,14
164,82,80,1,79,66,0.125,4,9,3,1,40,1,"female",6,22
164,66,63,0,57,55,0.272727272727273,5,5,7,3,40,1,"female",8,16
164,70,72,0,94,85,0.133333333333333,6,7,2,1,40,1,"female",7,11
164,43,44,1,44,53,0.1,7,8,9,3,40,1,"female",15,13
164,73,77,1,76,88,0.266666666666667,8,8,6,2,40,1,"female",9,18
164,89,93,1,98,102,0.307692307692308,9,7,1,1,40,1,"female",9,14
164,61,63,0,62,73,0.166666666666667,10,5,8,3,40,1,"female",7,20
164,83,87,1,93,101,0.222222222222222,11,7,5,2,40,1,"female",8,13
164,71,74,1,84,86,0.2,12,7,1,1,40,1,"female",9,13
164,78,75,0,58,63,0.2,13,5,2,1,40,1,"female",6,13
164,75,79,0,79,90,0.266666666666667,14,6,9,3,40,1,"female",9,12
164,65,62,0,57,50,0.2,15,8,9,3,40,1,"female",6,11
164,76,81,0,94,90,0.357142857142857,16,7,3,1,40,1,"female",8,12
164,48,46,0,44,40,0.25,17,6,10,3,40,1,"female",13,12
164,85,80,0,76,70,0.333333333333333,18,8,10,3,40,1,"female",8,13
164,95,98,1,98,116,0.142857142857143,19,9,4,1,40,1,"female",8,16
164,49,51,1,62,58,0.222222222222222,20,7,3,1,40,1,"female",13,18
165,67,83,1,93,82,1.06666666666667,1,8,9,3,54,2,"male",9,9
165,36,48,0,84,47,1.09090909090909,2,8,9,3,54,2,"male",9,10
165,25,24,0,58,24,1,3,7,9,3,54,2,"male",8,12
165,83,66,1,79,65,0.944444444444444,4,8,6,2,54,2,"male",7,11
165,31,38,1,57,38,1,5,7,3,1,54,2,"male",7,11
165,22,19,0,94,19,1,6,7,10,3,54,2,"male",9,10
165,18,19,0,44,19,1,7,8,10,3,54,2,"male",7,10
165,33,36,0,76,38,0.6,8,8,4,1,54,2,"male",7,10
165,56,70,0,98,70,1,9,8,5,2,54,2,"male",13,9
165,59,77,1,62,78,0.947368421052632,10,8,6,2,54,2,"male",7,9
165,71,86,1,93,84,1.15384615384615,11,8,8,3,54,2,"male",10,9
165,36,46,1,84,46,1,12,9,2,1,54,2,"male",8,10
165,54,65,0,58,66,0.916666666666667,13,7,3,1,54,2,"male",7,9
165,70,86,1,79,86,1,14,7,2,1,54,2,"male",6,9
165,69,57,0,57,55,0.857142857142857,15,7,7,3,54,2,"male",16,13
165,84,101,1,94,100,1.0625,16,8,9,3,54,2,"male",6,9
165,12,26,0,44,27,0.933333333333333,17,9,1,1,54,2,"male",7,8
165,88,98,1,76,70,-0.555555555555556,18,9,3,1,54,2,"male",6,9
165,41,53,0,98,53,1,19,8,4,1,54,2,"male",6,9
165,90,84,1,62,78,0.5,20,8,6,2,54,2,"male",9,23
166,93,83,1,93,67,0.384615384615385,1,10,3,1,31,2,"male",15,16
166,60,60,0,84,72,0,2,10,1,1,31,2,"male",12,28
166,41,41,0,58,50,0,3,10,5,2,31,2,"male",12,14
166,105,100,1,79,80,0.2,4,9,5,2,31,2,"male",17,15
166,50,59,1,57,60,0.9,5,10,1,1,31,2,"male",9,18
166,31,36,0,94,37,0.833333333333333,6,10,10,3,31,2,"male",9,12
166,50,48,1,44,40,0.2,7,9,1,1,31,2,"male",9,10
166,100,95,1,76,81,0.263157894736842,8,9,6,2,31,2,"male",15,9
166,42,46,0,98,49,0.571428571428571,9,8,7,3,31,2,"male",10,8
166,46,50,1,62,55,0.444444444444444,10,10,3,1,31,2,"male",9,7
166,25,26,0,93,43,0.0555555555555556,11,10,8,3,31,2,"male",17,24
166,36,36,0,84,47,0,12,8,9,3,31,2,"male",8,12
166,73,64,1,58,55,0.5,13,8,4,1,31,2,"male",9,8
166,37,41,0,79,47,0.4,14,8,7,3,31,2,"male",14,8
166,43,46,1,57,50,0.428571428571429,15,8,9,3,31,2,"male",12,8
166,37,37,0,94,48,0,16,10,7,3,31,2,"male",17,22
166,13,13,0,44,32,0,17,10,6,2,31,2,"male",11,8
166,35,35,0,76,44,0,18,9,3,1,31,2,"male",26,10
166,101,101,1,98,85,0,19,9,7,3,31,2,"male",8,9
166,51,52,1,62,61,0.1,20,9,4,1,31,2,"male",14,12
167,53,55,1,93,64,0.181818181818182,1,6,7,3,36,2,"male",7,15
167,44,43,0,84,50,-0.166666666666667,2,4,10,3,36,2,"male",5,5
167,42,44,0,58,50,0.25,3,3,5,2,36,2,"male",4,4
167,66,67,1,79,79,0.0769230769230769,4,6,4,1,36,2,"male",5,5
167,49,50,1,57,58,0.111111111111111,5,4,1,1,36,2,"male",8,4
167,32,34,0,94,46,0.142857142857143,6,2,6,2,36,2,"male",4,4
167,40,44,0,44,48,0.5,7,2,9,3,36,2,"male",5,5
167,63,67,1,76,76,0.307692307692308,8,2,8,3,36,2,"male",4,4
167,61,60,0,98,73,-0.0833333333333333,9,2,1,1,36,2,"male",4,9
167,51,50,1,62,61,-0.1,10,2,4,1,36,2,"male",5,5
167,47,47,0,93,56,0,11,1,7,3,36,2,"male",3,8
167,36,37,0,84,46,0.1,12,1,2,1,36,2,"male",4,4
167,43,46,0,58,52,0.333333333333333,13,1,8,3,36,2,"male",4,4
167,59,64,1,79,73,0.357142857142857,14,3,5,2,36,2,"male",4,4
167,40,41,0,57,49,0.111111111111111,15,2,6,2,36,2,"male",4,5
167,60,64,1,94,72,0.333333333333333,16,5,8,3,36,2,"male",4,4
167,28,30,0,44,35,0.285714285714286,17,1,2,1,36,2,"male",5,5
167,49,53,1,76,60,0.363636363636364,18,4,9,3,36,2,"male",5,4
167,61,62,1,98,73,0.0833333333333333,19,5,1,1,36,2,"male",5,4
167,44,44,1,62,52,0,20,2,2,1,36,2,"male",5,6
168,75,75,1,93,90,0,1,7,7,3,30,2,"male",22,18
168,50,55,0,84,60,0.5,2,4,8,3,30,2,"male",23,13
168,60,60,0,58,47,0,3,6,5,2,30,2,"male",4,11
168,65,81,0,79,80,1.06666666666667,4,5,9,3,30,2,"male",5,10
168,44,44,0,57,55,0,5,6,7,3,30,2,"male",2,6
168,70,70,0,94,85,0,6,5,2,1,30,2,"male",5,4
168,50,50,1,44,39,0,7,8,6,2,30,2,"male",5,7
168,60,65,0,76,72,0.416666666666667,8,5,3,1,30,2,"male",5,12
168,85,85,1,98,102,0,9,7,1,1,30,2,"male",3,8
168,70,70,0,62,57,0,10,7,4,1,30,2,"male",4,4
168,80,90,1,93,98,0.555555555555556,11,7,8,3,30,2,"male",4,7
168,102,102,1,84,80,0,12,8,8,3,30,2,"male",7,7
168,45,45,0,58,55,0,13,7,4,1,30,2,"male",5,4
168,75,80,0,79,90,0.333333333333333,14,8,9,3,30,2,"male",5,7
168,70,70,1,57,59,0,15,8,6,2,30,2,"male",7,5
168,92,92,1,94,103,0,16,8,1,1,30,2,"male",6,6
168,60,60,1,44,49,0,17,9,3,1,30,2,"male",4,6
168,66,71,0,76,79,0.384615384615385,18,6,2,1,30,2,"male",6,5
168,80,90,1,98,95,0.666666666666667,19,7,7,3,30,2,"male",5,7
168,75,75,1,62,61,0,20,8,6,2,30,2,"male",7,5
169,80,95,1,93,110,0.5,1,3,4,1,32,2,"male",12,13
169,70,80,0,84,84,0.714285714285714,2,2,4,1,32,2,"male",6,7
169,85,75,1,58,66,0.526315789473684,3,4,3,1,32,2,"male",4,9
169,60,65,0,79,72,0.416666666666667,4,3,1,1,32,2,"male",6,11
169,45,50,1,57,55,0.5,5,4,7,3,32,2,"male",5,6
169,60,70,0,94,72,0.833333333333333,6,3,8,3,32,2,"male",7,7
169,16,19,0,44,19,1,7,5,10,3,32,2,"male",6,5
169,60,70,0,76,72,0.833333333333333,8,3,7,3,32,2,"male",3,5
169,100,95,1,98,85,0.333333333333333,9,4,7,3,32,2,"male",8,14
169,45,48,0,62,50,0.6,10,3,6,2,32,2,"male",8,9
169,75,85,1,93,110,0.285714285714286,11,4,4,1,32,2,"male",6,6
169,60,65,1,84,70,0.5,12,4,9,3,32,2,"male",4,5
169,40,45,0,58,47,0.714285714285714,13,2,8,3,32,2,"male",6,6
169,70,80,1,79,84,0.714285714285714,14,2,9,3,32,2,"male",6,6
169,35,38,1,57,42,0.428571428571429,15,3,2,1,32,2,"male",6,7
169,70,80,1,94,82,0.833333333333333,16,4,6,2,32,2,"male",6,7
169,40,45,1,44,49,0.555555555555556,17,3,3,1,32,2,"male",4,7
169,60,70,0,76,75,0.666666666666667,18,3,6,2,32,2,"male",5,7
169,80,90,0,98,96,0.625,19,2,6,2,32,2,"male",4,8
169,40,44,0,62,48,0.5,20,3,1,1,32,2,"male",5,5
170,61,68,1,93,75,0.5,1,7,8,3,43,1,"female",8,8
170,39,42,0,84,46,0.428571428571429,2,7,2,1,43,1,"female",5,11
170,36,40,0,58,44,0.5,3,6,6,2,43,1,"female",8,9
170,51,57,1,79,63,0.5,4,5,7,3,43,1,"female",7,7
170,44,49,0,57,53,0.555555555555556,5,4,2,1,43,1,"female",7,6
170,51,55,1,94,57,0.666666666666667,6,4,8,3,43,1,"female",9,8
170,30,32,0,44,34,0.5,7,5,9,3,43,1,"female",5,7
170,46,51,1,76,54,0.625,8,4,4,1,43,1,"female",6,7
170,61,65,1,98,72,0.363636363636364,9,6,8,3,43,1,"female",7,7
170,37,40,1,62,42,0.6,10,5,6,2,43,1,"female",11,11
170,59,63,1,93,67,0.5,11,5,6,2,43,1,"female",14,8
170,40,44,1,84,48,0.5,12,4,3,1,43,1,"female",6,7
170,40,45,1,58,49,0.555555555555556,13,6,3,1,43,1,"female",10,6
170,42,49,0,79,54,0.583333333333333,14,4,1,1,43,1,"female",6,6
170,37,39,0,57,42,0.4,15,4,7,3,43,1,"female",5,11
170,37,42,1,94,48,0.454545454545455,16,4,4,1,43,1,"female",9,7
170,37,41,0,44,45,0.5,17,3,4,1,43,1,"female",6,7
170,47,51,0,76,55,0.5,18,6,5,2,43,1,"female",6,8
170,52,57,0,98,60,0.625,19,4,10,3,43,1,"female",8,9
170,54,60,0,62,65,0.545454545454545,20,4,8,3,43,1,"female",5,7
171,49,60,1,93,60,1,1,8,4,1,29,2,"male",11,17
171,31,46,0,84,46,1,2,8,2,1,29,2,"male",10,19
171,51,63,1,58,63,1,3,7,2,1,29,2,"male",8,11
171,70,84,1,79,84,1,4,7,9,3,29,2,"male",11,10
171,21,43,0,57,43,1,5,6,6,2,29,2,"male",10,10
171,51,57,0,94,57,1,6,6,8,3,29,2,"male",6,10
171,34,41,0,44,41,1,7,6,8,3,29,2,"male",7,9
171,34,40,0,76,40,1,8,6,10,3,29,2,"male",8,9
171,53,65,1,98,65,1,9,6,9,3,29,2,"male",6,10
171,40,50,1,62,50,1,10,5,6,2,29,2,"male",6,12
171,36,42,0,93,42,1,11,5,3,1,29,2,"male",7,8
171,47,52,1,84,52,1,12,6,6,2,29,2,"male",6,12
171,64,51,1,58,51,1,13,6,3,1,29,2,"male",7,12
171,53,65,1,79,65,1,14,9,6,2,29,2,"male",6,9
171,58,47,1,57,47,1,15,8,1,1,29,2,"male",7,10
171,59,71,0,94,71,1,16,8,1,1,29,2,"male",5,9
171,46,34,0,44,34,1,17,6,9,3,29,2,"male",6,8
171,60,72,0,76,72,1,18,6,7,3,29,2,"male",5,9
171,60,73,1,98,73,1,19,6,1,1,29,2,"male",5,8
171,59,70,0,62,70,1,20,7,7,3,29,2,"male",6,9
172,80,85,1,93,110,0.166666666666667,1,7,4,1,26,2,"male",11,10
172,97,85,0,84,78,0.631578947368421,2,3,7,3,26,2,"male",5,10
172,60,60,0,58,49,0,3,2,3,1,26,2,"male",6,10
172,100,87,0,79,80,0.65,4,2,9,3,26,2,"male",5,10
172,77,67,0,57,63,0.714285714285714,5,1,7,3,26,2,"male",6,9
172,106,100,0,94,85,0.285714285714286,6,2,2,1,26,2,"male",4,12
172,70,65,0,44,56,0.357142857142857,7,4,5,2,26,2,"male",4,6
172,78,78,0,76,64,0,8,2,1,1,26,2,"male",4,7
172,122,120,0,98,97,0.08,9,2,2,1,26,2,"male",4,5
172,64,62,1,62,50,0.142857142857143,10,7,6,2,26,2,"male",4,9
172,86,86,1,93,110,0,11,8,4,1,26,2,"male",4,7
172,73,78,1,84,87,0.357142857142857,12,6,7,3,26,2,"male",6,6
172,52,53,1,58,62,0.1,13,9,8,3,26,2,"male",5,6
172,93,93,1,79,75,0,14,7,2,1,26,2,"male",5,4
172,59,56,1,57,47,0.25,15,6,8,3,26,2,"male",5,6
172,85,90,1,94,107,0.227272727272727,16,8,6,2,26,2,"male",6,9
172,77,74,0,44,58,0.157894736842105,17,1,4,1,26,2,"male",4,9
172,88,84,0,76,75,0.307692307692308,18,2,6,2,26,2,"male",3,5
172,125,123,1,98,100,0.08,19,7,9,3,26,2,"male",4,6
172,61,68,1,62,73,0.583333333333333,20,8,8,3,26,2,"male",5,6
173,72,69,1,93,67,0.6,1,2,3,1,61,2,"male",6,6
173,90,81,0,84,72,0.5,2,2,6,2,61,2,"male",7,8
173,76,71,1,58,65,0.454545454545455,3,2,6,2,61,2,"male",6,9
173,99,95,0,79,80,0.210526315789474,4,1,9,3,61,2,"male",8,7
173,88,84,0,57,72,0.25,5,1,1,1,61,2,"male",5,6
173,106,104,1,94,85,0.0952380952380952,6,2,2,1,61,2,"male",8,5
173,77,75,0,44,58,0.105263157894737,7,1,4,1,61,2,"male",6,5
173,103,102,1,76,82,0.0476190476190476,8,1,8,3,61,2,"male",7,5
173,118,117,0,98,94,0.0416666666666667,9,1,8,3,61,2,"male",7,5
173,96,94,0,62,76,0.1,10,1,4,1,61,2,"male",6,12
173,119,117,1,93,110,0.222222222222222,11,2,4,1,61,2,"male",7,6
173,103,101,0,84,84,0.105263157894737,12,1,7,3,61,2,"male",5,4
173,101,100,1,58,80,0.0476190476190476,13,2,8,3,61,2,"male",3,4
173,119,118,1,79,95,0.0416666666666667,14,1,8,3,61,2,"male",6,5
173,96,95,1,57,76,0.05,15,1,5,2,61,2,"male",4,4
173,101,98,0,94,78,0.130434782608696,16,1,1,1,61,2,"male",5,16
173,83,80,1,44,64,0.157894736842105,17,2,7,3,61,2,"male",6,4
173,70,77,0,76,85,0.466666666666667,18,1,6,2,61,2,"male",4,7
173,122,119,0,98,97,0.12,19,1,2,1,61,2,"male",6,6
173,92,90,1,62,73,0.105263157894737,20,1,8,3,61,2,"male",7,5
174,63,63,1,93,67,0,1,7,3,1,31,1,"female",8,12
174,58,63,0,84,70,0.416666666666667,2,7,9,3,31,1,"female",6,4
174,48,52,1,58,56,0.5,3,8,6,2,31,1,"female",8,5
174,72,81,1,79,85,0.692307692307692,4,6,9,3,31,1,"female",6,6
174,40,40,0,57,47,0,5,7,8,3,31,1,"female",7,6
174,56,62,1,94,68,0.5,6,6,5,2,31,1,"female",5,5
174,38,39,1,44,46,0.125,7,8,3,1,31,1,"female",6,6
174,72,76,0,76,82,0.4,8,6,8,3,31,1,"female",5,4
174,86,91,0,98,104,0.277777777777778,9,8,7,3,31,1,"female",3,5
174,36,36,1,62,42,0,10,6,1,1,31,1,"female",5,6
174,44,44,0,93,52,0,11,7,6,2,31,1,"female",5,8
174,59,61,0,84,70,0.181818181818182,12,7,3,1,31,1,"female",7,7
174,43,44,0,58,52,0.111111111111111,13,7,4,1,31,1,"female",3,4
174,57,61,1,79,67,0.4,14,8,9,3,31,1,"female",7,6
174,37,38,1,57,42,0.2,15,8,7,3,31,1,"female",7,5
174,41,44,1,94,50,0.333333333333333,16,8,6,2,31,1,"female",8,6
174,30,32,0,44,35,0.4,17,5,2,1,31,1,"female",7,5
174,58,58,1,76,70,0,18,7,3,1,31,1,"female",4,6
174,74,77,0,98,90,0.1875,19,4,3,1,31,1,"female",6,7
174,43,46,0,62,53,0.3,20,4,7,3,31,1,"female",4,5
175,66,77,1,93,77,1,1,6,7,3,27,1,"female",12,20
175,29,34,0,84,34,1,2,6,10,3,27,1,"female",14,16
175,52,65,1,58,65,1,3,7,6,2,27,1,"female",14,10
175,41,54,0,79,54,1,4,6,1,1,27,1,"female",7,9
175,41,49,1,57,49,1,5,6,4,1,27,1,"female",18,12
175,28,36,0,94,36,1,6,7,2,1,27,1,"female",15,11
